ID,mes_0,mes_1,mes_10,mes_11,mes_12,mes_13,mes_14,mes_15,mes_16,mes_17,mes_18,mes_19,mes_2,mes_20,mes_21,mes_22,mes_23,mes_24,mes_3,mes_4,mes_5,mes_6,mes_7,mes_8,mes_9
5002565,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,C,C,C,C,C,C,C
5002566,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5002567,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5002570,0,0,0,0,0,0,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5002571,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,C,C,C,C,C,C
5002572,0,0,0,0,0,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5002578,0,,,,,,,,,,,,,,,,,,,,,,,,
5002579,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,,0,C,C,C,C,C
5002583,0,,,,,,,,,,,,,,,,,,,,,,,,
5002584,0,0,0,,,,,,,,,,0,,,,,,0,0,0,0,,0,
5002585,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,C,C,C,C,C,C
5002586,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5002588,0,0,,,,,,,,,,,0,,,,,,0,,,,,,
5002594,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,C,C,C,C,C
5002595,0,1,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5002597,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,,0,0,0
5002598,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,,0,0,0
5002599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,0,0,0,0,0,0,0
5002601,0,0,0,0,0,0,0,0,0,0,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5002602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0
5002604,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,C,C,C
5002605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5002606,0,0,0,0,0,0,0,0,0,0,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5002607,0,0,,0,,0,,,,0,,0,,,0,0,0,,0,,0,,0,0,0
5002609,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,C,C
5002611,0,0,0,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5002615,0,,,0,0,,0,,0,0,,,,,0,,,,,,0,,0,,
5002619,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5002622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
5002626,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5002636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5002637,0,,0,,,,0,,0,,0,0,0,,,0,0,,,0,0,0,,0,0
5002638,0,,0,,0,0,0,,0,0,0,,,,,0,,0,,,0,0,,0,
5002639,0,0,0,0,0,0,0,0,0,0,C,C,0,C,C,C,C,C,0,0,0,0,0,0,1
5002642,0,0,0,0,1,0,0,0,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,1,2
5002644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5002650,0,0,0,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5002654,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
5002660,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5002661,0,,,,,,,,,,,,,,,0,,0,,,,,,,
5002665,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,C,C,C,C,C,C
5002666,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,C,C
5002667,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5002668,0,0,0,0,0,0,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5002669,0,0,0,0,0,0,0,0,0,0,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5002672,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,C,C
5002674,0,0,0,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5002675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5002688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5002698,0,0,0,0,0,,,,,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5002701,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5002703,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5002709,0,0,0,0,0,0,0,0,0,0,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5002710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5002717,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5002719,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,,0,0,0,0,0,1,1
5002720,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,1,1
5002727,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5002731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5002733,0,0,0,0,0,0,0,0,0,0,0,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5002734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5002735,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5002737,0,0,,,,,,,,,,,,,,,,,,0,,,,,
5002740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5002743,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5002744,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,1,C,C,C,C
5002747,0,0,0,0,0,C,C,C,C,C,C,C,0,C,C,C,C,C,0,,0,,0,,0
5002749,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,C,C,C,C,C
5002750,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5002753,0,,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5002754,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,,C,C,C,C
5002755,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5002757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
5002759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,0,0,0,0,0,0,0
5002760,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,C
5002762,0,,0,,0,0,,0,,0,,,0,0,,,,,0,,0,0,0,,
5002766,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,1,C,C,C,C
5002770,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,0,0,0,,0,0,0
5002779,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5002780,0,0,0,0,0,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5002781,0,0,0,0,0,0,0,0,0,,0,,0,,,,0,,0,0,0,0,0,0,0
5002782,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,C,C,C
5002783,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,,C
5002784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5002792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5002793,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,1,1,0,0,0,0
5002795,0,1,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,1,2,0,0
5002796,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,1,1,0,0,0,0,0
5002798,0,,0,0,0,,0,,0,,0,,,0,,,,0,,0,,0,0,,0
5002799,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,C,C,C,C,C,C,C
5002805,0,0,,,,,,,,,,,,,,,,,,,,,,,
5002806,0,0,,,,,0,,0,,,,0,,,,,,0,0,0,0,,,
5002807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5002809,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
5002810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
5002811,0,0,0,1,1,1,1,1,1,0,C,C,0,C,C,C,C,C,0,0,0,0,0,0,1
5002812,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,C,C,C,0,0,0,0,0,0,0
5002813,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5002814,0,,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,,C,C
5002817,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,C,C,C,C,C,C
5002821,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5002828,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5002831,0,1,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,C,C,C,C,C,C
5002840,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0
5002843,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0
5002844,0,1,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0
5002848,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,C,C,C,C,C
5002849,0,0,0,0,0,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5002850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5002854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,C,C,0,0,0,0,0,,0
5002857,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,1,0,0
5002862,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5002863,0,0,0,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5002864,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,,0,0,0,0,0,C
5002865,0,,,,,,,,,,,,,,,,,,,,,,,,
5002866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5002867,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5002874,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5002878,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0
5002879,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5002882,0,,,,0,,0,,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,
5002886,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,,0,0,0,,,C
5002887,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5002889,0,0,0,0,0,0,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5002890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,0,0,0,0,0,0,0
5002893,0,0,0,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5002894,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5002895,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,C,C,C,C,C,C
5002896,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5002897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5002899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5002900,0,0,0,0,,0,,0,0,0,C,C,0,C,C,C,C,C,0,0,0,0,0,0,
5002901,0,,,,,,,,,,C,C,,C,C,C,C,C,,,,,,,
5002902,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,C
5002903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5002904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5002905,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5002906,0,0,0,0,0,0,0,0,0,0,1,0,0,C,C,C,C,C,0,0,0,0,0,0,0
5002909,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5002910,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5002911,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,C,C,C,C,C
5002913,0,,,,,,,,,,,,,,,,,,,,,,,,
5002914,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5002920,0,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5002923,0,0,0,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,1,1,0,0,0
5002930,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,C,C,C
5002931,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5002933,0,0,,,,,,,,,,,0,,,,,,0,,,,,,
5002934,0,0,0,0,0,0,0,0,0,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5002937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5002944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0
5002945,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0
5002946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5002947,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5002948,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,C,C,C,C,C
5002950,0,,0,0,0,,0,1,0,,1,1,0,0,1,0,0,0,0,0,,0,0,,0
5002953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,0,0,0,0,0,0
5002956,0,,,,,,,,,,,,,,,,,,,,,,,,
5002961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
5002962,0,1,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5002975,0,,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,,0,C,C,C
5002976,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,,0,,0,0
5002977,0,,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,,0,0,0,,0,C
5002978,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,C,C
5002979,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5002981,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,C,C,C,C,C,C
5002982,0,,,0,0,0,,0,0,0,C,C,,C,C,C,C,C,,,,,,,0
5002983,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5002987,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,C
5002988,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,C,C
5002989,0,0,C,C,C,C,C,C,C,C,C,C,1,C,C,C,C,C,0,0,0,0,C,C,C
5002990,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,C,C,C
5002993,0,0,1,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5002994,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,C,C,C
5002995,0,0,0,0,0,0,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5002996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5002999,0,,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,,0,C,C,C,C,C
5003001,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,,1,0,0,0,,0,
5003002,0,,0,,0,,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0,0,
5003014,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5003017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5003019,0,0,0,0,0,0,0,0,0,0,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5003020,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5003025,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5003026,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,1,0
5003027,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5003028,0,0,,,,,,,,,,,0,,,,,C,0,0,0,,,,
5003029,0,0,,,,,,,,,,,0,,,,,,0,,,,,,
5003030,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,,C,C
5003031,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,C,C,C,C,C,C,C
5003033,0,0,C,C,C,C,C,C,C,C,C,C,1,C,C,C,C,C,0,0,0,C,C,C,C
5003034,0,,,,,,,,,,,,,,,,,,,,,,,,
5003035,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,1,0,0
5003039,0,0,C,C,C,C,C,C,C,C,C,C,1,C,C,C,C,C,0,0,0,0,0,C,C
5003040,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5003042,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5003043,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,1,0,0
5003052,0,0,0,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5003053,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5003065,0,0,0,0,0,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5003066,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,C,C
5003068,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5003069,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5003070,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,0,0,0,0,1,0,0
5003073,0,0,0,0,0,0,0,0,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5003074,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,C,C
5003075,0,0,0,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5003076,0,0,0,,,,0,0,0,0,0,,0,0,0,0,,,0,0,0,,,,
5003084,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5003086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5003088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
5003099,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,C,C,C,C,C,C,C
5003100,0,0,C,C,C,C,C,C,C,C,C,C,,C,C,C,C,C,C,C,C,C,C,C,C
5003101,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,,C,C,C
5003106,0,0,0,0,0,0,0,0,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5003107,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5003108,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5003115,0,0,0,0,0,0,0,0,0,0,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5003116,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5003117,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,C,C,C
5003118,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,1,0,C,C,C,C
5003119,0,0,,,,,,,,,,,0,,,,,,0,0,0,,,,0
5003120,0,0,,0,,0,,0,,0,,,0,0,0,,,,0,,,0,0,,0
5003121,0,,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,,0,C,C
5003122,0,0,0,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5003126,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5003127,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5003128,0,0,0,0,0,0,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5003129,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5003131,0,0,0,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5003133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,0,0,0,0,0,0,0
5003136,0,0,0,0,1,C,C,C,C,C,C,C,0,C,C,C,C,C,1,1,0,0,0,0,0
5003137,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,1,1,0,0,0,0
5003138,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,C,C,C,C
5003139,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5003140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5003142,0,0,0,,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0
5003143,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,C,C,C
5003146,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5003147,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5003151,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,C,C
5003152,0,0,0,0,0,0,0,0,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5003155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,0,0,0,0,0,0,0
5003161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5003162,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5003163,0,0,0,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5003164,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,0,0,0,0,0,0,0
5003167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,0,1,1,0,0,0,0
5003169,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,0,0,0,0,0,0
5003170,0,0,0,0,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,,0
5003171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5003173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5003174,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5003175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5003177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5003178,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5003180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5003181,0,0,0,0,0,0,0,0,0,,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5003182,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5003188,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,C,C,C,C,C,C,C
5003189,0,0,0,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,0,0,0,0,0
5003197,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,C,0,0,,0,0,0,0
5003199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5003201,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,C,C,C,C,C
5003203,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5003205,0,0,C,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,0,0,C,C,C,C,C
5003207,0,0,0,C,C,C,C,C,C,C,C,C,0,C,C,C,C,C,,0,0,0,0,0,0
