sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau
F,N,N,0,State servant,Higher education,Married,House / apartment,47.326027397260276,3.6931506849315068,1,0,1,0,2.0,False
F,N,N,0,State servant,Higher education,Married,House / apartment,47.326027397260276,3.6931506849315068,1,0,1,0,2.0,False
F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,53.97808219178082,27.041095890410958,1,1,1,0,2.0,False
F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,53.97808219178082,27.041095890410958,1,1,1,0,2.0,False
F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,53.97808219178082,27.041095890410958,1,1,1,0,2.0,False
F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,53.97808219178082,27.041095890410958,1,1,1,0,2.0,False
F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,53.97808219178082,27.041095890410958,1,1,1,0,2.0,False
F,N,N,0,Commercial associate,Higher education,Married,House / apartment,36.276712328767125,12.194520547945206,1,0,1,0,2.0,False
F,N,N,0,Working,Secondary / secondary special,Married,Municipal apartment,33.23287671232877,2.186301369863014,1,0,0,0,2.0,False
F,N,N,2,Working,Secondary / secondary special,Married,House / apartment,26.673972602739727,7.863013698630137,1,0,0,0,4.0,False
F,N,N,2,Working,Secondary / secondary special,Married,House / apartment,26.673972602739727,7.863013698630137,1,0,0,0,4.0,False
F,N,N,2,Working,Secondary / secondary special,Married,House / apartment,26.673972602739727,7.863013698630137,1,0,0,0,4.0,False
M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,44.37260273972603,17.035616438356165,1,1,1,0,2.0,False
M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,44.37260273972603,17.035616438356165,1,1,1,0,2.0,False
M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,32.07123287671233,3.1890410958904107,1,1,0,1,2.0,False
M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,32.07123287671233,3.1890410958904107,1,1,0,1,2.0,False
M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,32.07123287671233,3.1890410958904107,1,1,0,1,2.0,False
M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,32.07123287671233,3.1890410958904107,1,1,0,1,2.0,False
M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,32.07123287671233,3.1890410958904107,1,1,0,1,2.0,False
M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,32.07123287671233,3.1890410958904107,1,1,0,1,2.0,False
M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,32.07123287671233,3.1890410958904107,1,1,0,1,2.0,False
F,N,N,0,Working,Higher education,Married,House / apartment,44.10958904109589,13.531506849315068,1,0,1,0,2.0,False
F,N,N,0,Working,Higher education,Married,House / apartment,44.10958904109589,13.531506849315068,1,0,1,0,2.0,False
F,N,N,0,Working,Incomplete higher,Married,House / apartment,46.26849315068493,7.361643835616438,1,0,0,0,2.0,False
F,N,N,0,Working,Incomplete higher,Married,House / apartment,46.26849315068493,7.361643835616438,1,0,0,0,2.0,False
F,N,N,0,Working,Incomplete higher,Married,House / apartment,46.26849315068493,7.361643835616438,1,0,0,0,2.0,False
M,Y,N,2,Working,Incomplete higher,Married,House / apartment,34.14520547945205,5.945205479452055,1,1,0,0,4.0,False
M,Y,N,2,Working,Incomplete higher,Married,House / apartment,34.14520547945205,5.945205479452055,1,1,0,0,4.0,False
M,Y,N,1,Working,Secondary / secondary special,Separated,Co-op apartment,32.87123287671233,3.1095890410958904,1,1,0,0,2.0,False
F,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,37.23287671232877,2.6904109589041094,1,0,1,0,2.0,False
F,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,37.23287671232877,2.6904109589041094,1,0,1,0,2.0,False
F,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,37.23287671232877,2.6904109589041094,1,0,1,0,2.0,False
F,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,37.23287671232877,2.6904109589041094,1,0,1,0,2.0,False
F,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,42.53972602739726,4.778082191780822,1,1,1,0,2.0,False
F,N,N,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,51.54246575342466,26.706849315068492,1,0,0,0,2.0,False
F,N,N,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,51.54246575342466,26.706849315068492,1,0,0,0,2.0,False
F,N,N,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,51.54246575342466,26.706849315068492,1,0,0,0,2.0,False
F,N,N,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,51.54246575342466,26.706849315068492,1,0,0,0,2.0,False
F,N,N,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,51.54246575342466,26.706849315068492,1,0,0,0,2.0,False
F,N,N,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,51.54246575342466,26.706849315068492,1,0,0,0,2.0,False
F,N,N,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,51.54246575342466,26.706849315068492,1,0,0,0,2.0,False
F,N,N,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,51.54246575342466,26.706849315068492,1,0,0,0,2.0,False
F,N,N,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,51.54246575342466,26.706849315068492,1,0,0,0,2.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Widow,House / apartment,55.62191780821918,-1000.6657534246575,1,0,1,0,1.0,False
M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,41.515068493150686,8.610958904109589,1,1,1,0,2.0,False
M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,41.515068493150686,8.610958904109589,1,1,1,0,2.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.4,-1000.6657534246575,1,0,0,0,2.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.4,-1000.6657534246575,1,0,0,0,2.0,False
F,N,N,0,Working,Secondary / secondary special,Separated,House / apartment,32.00547945205479,1.8575342465753424,1,0,0,0,1.0,False
F,N,N,0,Working,Secondary / secondary special,Separated,House / apartment,39.38082191780822,2.186301369863014,1,0,1,0,1.0,False
F,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,23.254794520547946,5.027397260273973,1,0,1,0,2.0,False
F,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,47.62465753424657,2.4383561643835616,1,1,1,0,2.0,False
F,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,47.62465753424657,2.4383561643835616,1,1,1,0,2.0,False
F,Y,N,0,Commercial associate,Higher education,Married,House / apartment,36.863013698630134,7.528767123287671,1,1,1,0,2.0,False
F,N,N,1,Working,Secondary / secondary special,Married,House / apartment,35.26575342465753,10.191780821917808,1,1,0,0,3.0,False
F,N,N,2,Working,Secondary / secondary special,Married,House / apartment,33.635616438356166,2.6904109589041094,1,1,1,0,4.0,False
M,Y,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,47.58082191780822,-1000.6657534246575,1,0,0,0,2.0,False
M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,52.20821917808219,0.27123287671232876,1,1,0,0,2.0,False
M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,52.20821917808219,0.27123287671232876,1,1,0,0,2.0,False
M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,52.20821917808219,0.27123287671232876,1,1,0,0,2.0,False
F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,52.89041095890411,9.03013698630137,1,1,0,0,2.0,False
F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,52.89041095890411,9.03013698630137,1,1,0,0,2.0,False
F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,52.89041095890411,9.03013698630137,1,1,0,0,2.0,True
F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,52.89041095890411,9.03013698630137,1,1,0,0,2.0,False
F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,27.095890410958905,5.608219178082192,1,0,1,0,2.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.701369863013696,-1000.6657534246575,1,0,1,0,2.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.701369863013696,-1000.6657534246575,1,0,1,0,2.0,False
M,N,N,0,Commercial associate,Secondary / secondary special,Single / not married,With parents,23.257534246575343,2.5232876712328767,1,1,0,0,1.0,False
M,N,N,0,Working,Secondary / secondary special,Single / not married,House / apartment,40.24383561643835,10.03013698630137,1,1,0,0,1.0,False
F,N,N,0,State servant,Secondary / secondary special,Married,House / apartment,51.0958904109589,29.96164383561644,1,0,1,0,2.0,False
F,N,N,0,State servant,Secondary / secondary special,Married,House / apartment,51.0958904109589,29.96164383561644,1,0,1,0,2.0,False
F,N,N,0,State servant,Secondary / secondary special,Married,House / apartment,51.0958904109589,29.96164383561644,1,0,1,0,2.0,False
F,N,N,0,State servant,Secondary / secondary special,Married,House / apartment,51.0958904109589,29.96164383561644,1,0,1,0,2.0,False
M,N,N,0,Working,Higher education,Single / not married,House / apartment,27.852054794520548,4.86027397260274,1,1,0,0,1.0,False
M,N,N,0,Working,Higher education,Single / not married,House / apartment,27.852054794520548,4.86027397260274,1,1,0,0,1.0,False
M,N,N,0,Working,Higher education,Single / not married,House / apartment,27.852054794520548,4.86027397260274,1,1,0,0,1.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Separated,House / apartment,52.57808219178082,-1000.6657534246575,1,0,0,0,1.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Separated,House / apartment,52.57808219178082,-1000.6657534246575,1,0,0,0,1.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Separated,House / apartment,52.57808219178082,-1000.6657534246575,1,0,0,0,1.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Widow,House / apartment,59.41917808219178,-1000.6657534246575,1,0,1,0,1.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Widow,House / apartment,59.41917808219178,-1000.6657534246575,1,0,1,0,1.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Widow,House / apartment,59.41917808219178,-1000.6657534246575,1,0,1,0,1.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Widow,House / apartment,59.41917808219178,-1000.6657534246575,1,0,1,0,1.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Widow,House / apartment,59.41917808219178,-1000.6657534246575,1,0,1,0,1.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Widow,House / apartment,59.41917808219178,-1000.6657534246575,1,0,1,0,1.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Widow,House / apartment,59.41917808219178,-1000.6657534246575,1,0,1,0,1.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Widow,House / apartment,59.41917808219178,-1000.6657534246575,1,0,1,0,1.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Separated,House / apartment,63.83287671232877,-1000.6657534246575,1,0,1,0,1.0,False
M,Y,N,0,Commercial associate,Higher education,Married,Municipal apartment,35.61369863013699,4.273972602739726,1,0,1,1,2.0,False
M,Y,N,0,Commercial associate,Higher education,Married,Municipal apartment,35.61369863013699,4.273972602739726,1,0,1,1,2.0,False
M,Y,N,0,Commercial associate,Higher education,Married,Municipal apartment,35.61369863013699,4.273972602739726,1,0,1,1,2.0,False
M,Y,N,0,Commercial associate,Higher education,Married,Municipal apartment,35.61369863013699,4.273972602739726,1,0,1,1,2.0,False
M,N,N,0,Working,Secondary / secondary special,Single / not married,House / apartment,25.698630136986303,4.693150684931507,1,1,1,0,1.0,False
M,N,N,0,Working,Secondary / secondary special,Single / not married,House / apartment,25.698630136986303,4.693150684931507,1,1,1,0,1.0,False
M,N,N,0,Working,Secondary / secondary special,Single / not married,House / apartment,25.698630136986303,4.693150684931507,1,1,1,0,1.0,False
M,N,N,0,Working,Secondary / secondary special,Single / not married,House / apartment,25.698630136986303,4.693150684931507,1,1,1,0,1.0,False
F,N,N,0,Working,Secondary / secondary special,Single / not married,House / apartment,52.92054794520548,12.194520547945206,1,1,1,0,1.0,False
F,N,N,0,Working,Higher education,Married,House / apartment,27.087671232876712,6.778082191780822,1,0,1,0,2.0,False
F,N,N,0,Working,Higher education,Married,House / apartment,27.087671232876712,6.778082191780822,1,0,1,0,2.0,False
M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,36.104109589041094,3.6082191780821917,1,1,0,0,2.0,False
F,Y,N,0,Commercial associate,Higher education,Married,House / apartment,52.989041095890414,20.03835616438356,1,1,1,0,2.0,False
F,Y,N,0,Commercial associate,Higher education,Married,House / apartment,52.989041095890414,20.03835616438356,1,1,1,0,2.0,False
F,Y,N,0,Commercial associate,Higher education,Married,House / apartment,52.989041095890414,20.03835616438356,1,1,1,0,2.0,False
F,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,40.156164383561645,12.032876712328767,1,1,1,0,2.0,False
F,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,40.156164383561645,12.032876712328767,1,1,1,0,2.0,False
F,Y,N,0,Commercial associate,Higher education,Married,House / apartment,37.14246575342466,1.6054794520547946,1,1,1,0,2.0,False
F,Y,N,0,Commercial associate,Higher education,Married,House / apartment,37.14246575342466,1.6054794520547946,1,1,1,0,2.0,True
F,Y,N,0,Commercial associate,Higher education,Married,House / apartment,37.14246575342466,1.6054794520547946,1,1,1,0,2.0,False
F,Y,N,0,Commercial associate,Higher education,Married,House / apartment,37.14246575342466,1.6054794520547946,1,1,1,0,2.0,False
F,Y,N,0,Commercial associate,Higher education,Married,House / apartment,37.14246575342466,1.6054794520547946,1,1,1,0,2.0,False
M,Y,N,0,Working,Higher education,Single / not married,House / apartment,24.895890410958906,4.608219178082192,1,0,0,0,1.0,False
M,Y,N,0,Working,Higher education,Single / not married,House / apartment,24.895890410958906,4.608219178082192,1,0,0,0,1.0,False
M,Y,N,0,Working,Higher education,Single / not married,House / apartment,24.895890410958906,4.608219178082192,1,0,0,0,1.0,False
M,N,N,0,Working,Secondary / secondary special,Separated,House / apartment,38.679452054794524,8.695890410958905,1,0,0,0,1.0,False
M,N,N,0,Working,Secondary / secondary special,Separated,House / apartment,38.679452054794524,8.695890410958905,1,0,0,0,1.0,False
M,N,N,0,Working,Secondary / secondary special,Separated,House / apartment,38.679452054794524,8.695890410958905,1,0,0,0,1.0,False
M,Y,N,2,State servant,Higher education,Married,Municipal apartment,40.83835616438356,18.7013698630137,1,1,0,0,4.0,False
M,Y,N,2,State servant,Higher education,Married,Municipal apartment,40.83835616438356,18.7013698630137,1,1,0,0,4.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Widow,House / apartment,60.27945205479452,-1000.6657534246575,1,0,1,0,1.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Widow,House / apartment,60.27945205479452,-1000.6657534246575,1,0,1,0,1.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Widow,House / apartment,60.27945205479452,-1000.6657534246575,1,0,1,0,1.0,False
F,Y,N,0,Working,Higher education,Married,House / apartment,42.28767123287671,10.863013698630137,1,1,1,0,2.0,False
F,Y,N,0,Working,Higher education,Married,House / apartment,42.28767123287671,10.863013698630137,1,1,1,0,2.0,False
F,N,N,1,Working,Secondary / secondary special,Married,House / apartment,32.364383561643834,8.947945205479453,1,1,1,0,3.0,False
F,N,N,1,Working,Secondary / secondary special,Married,House / apartment,32.364383561643834,8.947945205479453,1,1,1,0,3.0,False
F,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,40.775342465753425,14.95068493150685,1,0,1,0,2.0,False
F,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,40.775342465753425,14.95068493150685,1,0,1,0,2.0,False
