,data_ref,index,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,mau,renda
232,2015-01-01,1339,F,False,True,0,Empresário,Superior completo,Solteiro,Casa,32,5.597260273972603,1.0,False,3212.78
233,2015-01-01,3520,F,True,True,1,Empresário,Superior incompleto,União,Casa,42,1.9342465753424656,3.0,False,2853.9
234,2015-01-01,13410,F,False,False,0,Assalariado,Superior completo,Separado,Casa,51,4.931506849315068,1.0,False,2492.95
235,2015-01-01,1760,M,False,True,2,Assalariado,Secundário,Casado,Casa,38,2.8109589041095893,4.0,False,5162.71
236,2015-01-01,14684,F,False,False,3,Assalariado,Superior completo,Casado,Casa,37,19.227397260273968,5.0,False,2540.68
237,2015-01-01,16027,M,True,True,2,Empresário,Superior completo,Casado,Casa,40,0.6273972602739726,4.0,False,2682.73
238,2015-01-01,5672,F,False,False,0,Empresário,Superior completo,Casado,Casa,40,22.21643835616439,2.0,False,4684.35
239,2015-01-01,2816,F,True,True,0,Assalariado,Secundário,Casado,Casa,47,4.895890410958904,2.0,False,10881.74
240,2015-01-01,2904,F,False,True,0,Assalariado,Secundário,Casado,Casa,45,1.6410958904109592,2.0,False,2702.49
241,2015-01-01,3617,F,False,True,0,Assalariado,Secundário,Viúvo,Casa,39,5.356164383561644,1.0,False,474.28
242,2015-01-01,172,F,True,False,0,Pensionista,Secundário,Casado,Casa,55,,2.0,False,1700.71
243,2015-01-01,3495,F,True,True,0,Pensionista,Secundário,Viúvo,Casa,60,,1.0,False,5509.51
244,2015-01-01,6207,M,True,True,0,Assalariado,Superior incompleto,Solteiro,Casa,29,4.663013698630137,1.0,False,2767.62
245,2015-01-01,5759,M,True,False,0,Empresário,Superior completo,Casado,Casa,47,16.71780821917808,2.0,False,37833.33
246,2015-01-01,12449,F,True,False,0,Assalariado,Secundário,Casado,Casa,47,23.13150684931507,2.0,False,9726.92
247,2015-01-01,14784,M,True,False,0,Assalariado,Secundário,Casado,Governamental,56,2.8794520547945206,2.0,False,1395.05
248,2015-01-01,15087,M,True,True,0,Assalariado,Secundário,Casado,Comunitário,30,7.624657534246575,2.0,False,4184.78
249,2015-01-01,16496,F,True,False,0,Pensionista,Secundário,Casado,Casa,59,,2.0,True,1559.56
250,2015-01-01,6695,F,False,True,2,Empresário,Secundário,União,Casa,34,4.975342465753425,4.0,False,3861.0
251,2015-01-01,10205,M,True,True,3,Assalariado,Secundário,Casado,Casa,34,11.96986301369863,5.0,False,6497.78
252,2015-01-01,12742,M,True,True,0,Assalariado,Superior completo,Separado,Casa,40,1.9452054794520548,1.0,False,4109.19
253,2015-01-01,1718,M,True,True,0,Assalariado,Secundário,Casado,Casa,59,6.646575342465752,2.0,False,5750.79
254,2015-01-01,11048,F,False,True,0,Pensionista,Superior completo,Solteiro,Casa,61,,1.0,False,1201.18
255,2015-01-01,4110,F,False,True,1,Assalariado,Secundário,Casado,Casa,37,14.304109589041095,3.0,False,4326.11
256,2015-01-01,7440,M,False,True,2,Empresário,Secundário,Casado,Casa,35,4.134246575342465,4.0,False,3873.45
257,2015-01-01,15284,F,True,False,0,Empresário,Secundário,Casado,Casa,51,18.295890410958904,2.0,False,2112.31
258,2015-01-01,9998,M,False,True,0,Assalariado,Secundário,Casado,Casa,36,13.024657534246574,2.0,False,3821.12
259,2015-01-01,7500,M,True,True,1,Assalariado,Secundário,Casado,Casa,46,4.654794520547945,3.0,False,2259.98
260,2015-01-01,8852,F,False,True,0,Pensionista,Secundário,Casado,Casa,53,,2.0,False,981.29
261,2015-01-01,2417,M,True,True,0,Pensionista,Superior completo,Casado,Casa,66,,2.0,False,12515.5
262,2015-01-01,13039,F,False,True,0,Pensionista,Secundário,Casado,Casa,47,,2.0,False,1237.02
263,2015-01-01,12834,F,False,True,1,Empresário,Secundário,Solteiro,Casa,31,1.7835616438356163,2.0,False,3866.27
264,2015-01-01,13347,F,False,False,0,Assalariado,Secundário,Casado,Casa,45,4.435616438356164,2.0,False,3057.82
265,2015-01-01,754,F,False,True,0,Pensionista,Secundário,Casado,Casa,65,,2.0,False,2843.6
266,2015-01-01,11238,F,False,False,2,Assalariado,Secundário,Casado,Casa,32,0.26301369863013696,4.0,False,1484.22
267,2015-01-01,9331,F,False,False,1,Assalariado,Superior incompleto,União,Casa,34,8.517808219178082,3.0,False,4007.98
268,2015-01-01,2044,F,False,True,0,Pensionista,Secundário,Casado,Casa,64,,2.0,False,313.54
269,2015-01-01,7252,F,False,True,0,Servidor público,Secundário,Casado,Casa,54,31.227397260273968,2.0,False,9531.26
270,2015-01-01,7369,F,False,True,0,Pensionista,Secundário,Casado,Casa,61,,2.0,False,452.89
271,2015-01-01,12240,M,True,True,1,Empresário,Superior completo,Casado,Casa,41,4.279452054794521,3.0,False,3221.7
272,2015-01-01,9799,M,True,False,2,Empresário,Secundário,Casado,Casa,45,11.183561643835617,4.0,False,11585.25
273,2015-01-01,6104,F,False,True,0,Pensionista,Superior completo,Solteiro,Casa,55,,1.0,False,5270.69
274,2015-01-01,16286,F,False,True,2,Assalariado,Secundário,Casado,Casa,33,3.0465753424657533,4.0,False,1994.76
275,2015-01-01,10042,F,False,True,0,Pensionista,Secundário,Solteiro,Casa,40,,1.0,False,3001.09
276,2015-01-01,14666,F,True,False,2,Assalariado,Secundário,Casado,Casa,42,10.389041095890413,4.0,False,2955.85
277,2015-01-01,3986,M,True,True,0,Servidor público,Superior completo,Casado,Casa,34,6.487671232876713,2.0,False,2299.6
278,2015-01-01,10979,F,True,False,2,Assalariado,Secundário,Casado,Casa,33,5.268493150684932,4.0,False,1281.16
279,2015-01-01,9798,M,True,False,2,Empresário,Secundário,Casado,Casa,45,11.183561643835617,4.0,False,2199.72
280,2015-01-01,6613,M,True,True,0,Empresário,Secundário,Casado,Casa,41,3.0986301369863014,2.0,False,1843.25
281,2015-01-01,5271,F,True,False,0,Empresário,Secundário,Casado,Casa,28,0.6821917808219178,2.0,True,2210.58
282,2015-01-01,6786,F,False,True,1,Assalariado,Secundário,União,Com os pais,31,1.7945205479452055,3.0,False,3098.2
283,2015-01-01,821,F,False,True,0,Pensionista,Secundário,Casado,Governamental,55,,2.0,False,6630.36
284,2015-01-01,16251,F,False,True,0,Empresário,Secundário,União,Casa,48,0.6273972602739726,2.0,False,4576.16
285,2015-01-01,14685,F,False,True,0,Pensionista,Secundário,Viúvo,Casa,64,,1.0,False,1263.53
286,2015-01-01,5344,F,False,True,0,Empresário,Superior completo,União,Casa,30,0.7589041095890411,2.0,False,652.67
287,2015-01-01,5577,F,False,False,0,Pensionista,Secundário,Casado,Casa,60,,2.0,False,1066.28
288,2015-01-01,6757,F,True,True,0,Pensionista,Secundário,Casado,Casa,58,,2.0,False,2846.8
289,2015-01-01,6863,F,False,True,0,Pensionista,Secundário,Viúvo,Casa,57,,1.0,False,1844.14
290,2015-01-01,2180,F,False,True,0,Pensionista,Superior incompleto,Viúvo,Casa,60,,1.0,False,3781.97
291,2015-01-01,12713,M,False,True,0,Pensionista,Secundário,Casado,Aluguel,45,,2.0,False,6295.94
292,2015-01-01,13856,M,True,True,1,Assalariado,Secundário,Casado,Casa,27,4.873972602739726,3.0,False,11872.14
293,2015-01-01,8520,F,False,True,0,Empresário,Superior incompleto,Casado,Casa,40,9.306849315068494,2.0,False,6627.2
294,2015-01-01,1270,M,False,True,0,Assalariado,Secundário,Solteiro,Casa,26,0.4273972602739726,1.0,False,1801.15
295,2015-01-01,152,M,True,False,0,Servidor público,Superior completo,Casado,Com os pais,28,4.526027397260274,2.0,False,6916.88
296,2015-01-01,14219,F,False,True,0,Assalariado,Secundário,Casado,Casa,54,8.627397260273973,2.0,False,5901.8
297,2015-01-01,13434,M,True,False,0,Empresário,Secundário,Casado,Casa,47,9.772602739726027,2.0,False,1582.64
298,2015-01-01,2676,F,False,True,2,Empresário,Secundário,Casado,Casa,36,0.8082191780821918,4.0,False,1413.42
299,2015-01-01,12569,M,False,False,2,Assalariado,Secundário,União,Casa,28,2.364383561643836,4.0,False,3548.78
300,2015-01-01,12252,F,True,True,2,Assalariado,Superior incompleto,Casado,Casa,31,0.2767123287671233,4.0,False,1686.82
301,2015-01-01,11249,F,False,True,1,Empresário,Superior completo,Casado,Casa,48,24.446575342465753,3.0,False,41842.49
302,2015-01-01,12103,F,True,False,1,Empresário,Superior completo,Casado,Casa,30,5.657534246575342,3.0,False,500.0
303,2015-01-01,13614,F,False,False,0,Servidor público,Secundário,Separado,Casa,51,31.78904109589041,1.0,False,1759.49
304,2015-01-01,1660,F,False,True,0,Empresário,Secundário,Viúvo,Casa,59,3.3945205479452056,1.0,False,2275.14
305,2015-01-01,13554,F,False,False,0,Assalariado,Superior completo,Solteiro,Governamental,56,6.684931506849315,1.0,False,4184.81
306,2015-01-01,4805,M,True,True,0,Assalariado,Superior incompleto,Casado,Casa,43,4.131506849315069,2.0,False,8334.29
307,2015-01-01,13546,F,False,False,2,Assalariado,Superior incompleto,Casado,Com os pais,36,8.186301369863013,4.0,False,4426.54
308,2015-01-01,14184,F,False,False,0,Empresário,Superior completo,União,Casa,27,0.2876712328767123,2.0,False,801.55
309,2015-01-01,7800,M,False,False,1,Assalariado,Secundário,Casado,Com os pais,34,3.6383561643835622,3.0,False,6752.15
310,2015-01-01,10617,F,False,False,2,Assalariado,Secundário,Separado,Casa,39,0.5150684931506849,3.0,False,1290.77
311,2015-01-01,4696,F,False,True,0,Servidor público,Secundário,Casado,Casa,47,11.69041095890411,2.0,False,7988.93
312,2015-01-01,4969,F,False,True,0,Pensionista,Secundário,Solteiro,Casa,63,,1.0,True,460.86
313,2015-01-01,6859,M,True,False,0,Assalariado,Secundário,Casado,Casa,43,12.717808219178083,2.0,False,3714.06
314,2015-01-01,4680,F,False,True,0,Assalariado,Superior incompleto,Solteiro,Casa,38,5.684931506849315,1.0,False,1737.88
315,2015-01-01,12081,F,False,True,0,Pensionista,Secundário,Casado,Casa,58,,2.0,False,2369.12
316,2015-01-01,7382,F,False,True,1,Assalariado,Superior completo,Casado,Casa,45,24.315068493150694,3.0,False,22060.01
317,2015-01-01,7661,F,True,False,1,Assalariado,Superior completo,Viúvo,Casa,45,11.02191780821918,2.0,False,6502.22
318,2015-01-01,5834,F,False,True,2,Empresário,Secundário,Casado,Casa,28,1.3835616438356164,4.0,False,1068.91
319,2015-01-01,11445,F,False,True,0,Pensionista,Secundário,Casado,Casa,55,,2.0,False,787.42
320,2015-01-01,15894,M,False,True,0,Assalariado,Secundário,Casado,Casa,53,2.1232876712328768,2.0,False,6676.77
321,2015-01-01,2246,M,True,True,1,Assalariado,Secundário,Casado,Casa,41,22.435616438356167,3.0,False,6429.2
322,2015-01-01,4482,F,False,False,0,Pensionista,Superior completo,Solteiro,Casa,63,,1.0,False,1288.45
323,2015-01-01,15294,F,False,False,2,Assalariado,Superior completo,União,Casa,37,17.38082191780822,4.0,False,3595.45
324,2015-01-01,15173,F,True,True,0,Pensionista,Secundário,Viúvo,Casa,64,,1.0,False,1811.24
325,2015-01-01,3463,F,False,True,0,Pensionista,Secundário,Casado,Casa,57,,2.0,False,466.35
326,2015-01-01,2113,F,True,True,0,Empresário,Superior completo,Casado,Casa,27,4.676712328767123,2.0,False,4709.77
327,2015-01-01,14211,F,True,True,0,Empresário,Secundário,Solteiro,Casa,51,0.873972602739726,1.0,False,5425.78
328,2015-01-01,2525,M,True,False,0,Assalariado,Secundário,Solteiro,Casa,49,7.701369863013697,1.0,False,10032.55
329,2015-01-01,4683,F,False,True,0,Assalariado,Superior incompleto,Solteiro,Casa,38,5.684931506849315,1.0,False,1418.4
330,2015-01-01,12168,F,False,True,0,Pensionista,Secundário,Casado,Casa,59,,2.0,False,1821.95
331,2015-01-01,6891,F,False,True,0,Assalariado,Secundário,Casado,Casa,49,27.728767123287675,2.0,False,7219.92
332,2015-01-01,15066,F,True,True,0,Pensionista,Secundário,Casado,Governamental,64,,2.0,False,9101.32
333,2015-01-01,8042,F,False,True,0,Pensionista,Secundário,Casado,Casa,58,,2.0,False,2502.72
334,2015-01-01,10718,M,False,False,1,Assalariado,Secundário,Casado,Casa,28,1.4328767123287671,3.0,False,4499.15
335,2015-01-01,10894,F,False,False,0,Pensionista,Secundário,Casado,Casa,55,,2.0,False,4015.7
336,2015-01-01,12582,M,True,False,1,Assalariado,Secundário,União,Casa,31,1.5315068493150683,3.0,False,2175.95
337,2015-01-01,16213,F,False,True,0,Servidor público,Secundário,Casado,Casa,34,9.465753424657533,2.0,False,1517.09
338,2015-01-01,2806,M,True,True,0,Assalariado,Primário,Separado,Casa,52,10.47945205479452,1.0,False,3961.54
339,2015-01-01,9997,M,False,True,0,Assalariado,Secundário,Casado,Casa,36,13.024657534246574,2.0,False,14278.33
340,2015-01-01,15413,M,False,False,0,Assalariado,Secundário,Casado,Com os pais,32,1.704109589041096,2.0,False,1653.44
341,2015-01-01,6992,F,False,True,0,Pensionista,Superior incompleto,Viúvo,Casa,66,,1.0,False,10440.61
342,2015-01-01,14605,M,False,True,2,Servidor público,Superior completo,Casado,Casa,35,12.558904109589042,4.0,False,13040.56
343,2015-01-01,7661,F,True,False,1,Assalariado,Superior completo,Viúvo,Casa,45,11.02191780821918,2.0,False,6502.22
344,2015-01-01,16102,F,False,True,0,Assalariado,Secundário,Separado,Casa,53,2.9616438356164383,1.0,False,1008.17
345,2015-01-01,12915,F,True,True,1,Assalariado,Secundário,Solteiro,Casa,35,6.383561643835616,2.0,False,2022.94
346,2015-01-01,9934,F,True,True,0,Empresário,Secundário,União,Casa,54,8.263013698630138,2.0,False,2244.6
347,2015-01-01,1046,F,True,True,1,Assalariado,Secundário,Casado,Casa,41,9.019178082191779,3.0,False,1097.5
348,2015-01-01,599,M,True,True,0,Servidor público,Superior completo,Casado,Casa,32,6.027397260273973,2.0,False,5859.2
349,2015-01-01,8117,F,False,True,0,Pensionista,Secundário,Casado,Casa,62,,2.0,False,2877.85
350,2015-01-01,539,M,False,False,0,Empresário,Superior completo,Casado,Casa,26,0.3561643835616438,2.0,False,2892.16
351,2015-01-01,14229,F,False,True,2,Assalariado,Secundário,União,Casa,37,6.624657534246575,4.0,False,4836.43
352,2015-01-01,12341,F,False,True,0,Assalariado,Secundário,Casado,Casa,57,4.865753424657535,2.0,False,2435.46
353,2015-01-01,6346,F,False,False,0,Assalariado,Superior completo,Casado,Casa,36,7.249315068493152,2.0,False,2480.78
354,2015-01-01,2387,M,True,True,0,Assalariado,Secundário,Casado,Aluguel,27,4.1945205479452055,2.0,False,4564.02
355,2015-01-01,11102,M,True,True,1,Assalariado,Secundário,Casado,Casa,43,4.008219178082192,3.0,False,1680.02
356,2015-01-01,710,M,False,False,0,Assalariado,Superior completo,Casado,Casa,46,12.531506849315068,2.0,False,6107.49
357,2015-01-01,599,M,True,True,0,Servidor público,Superior completo,Casado,Casa,32,6.027397260273973,2.0,False,5859.2
358,2015-01-01,16134,F,True,True,0,Empresário,Superior completo,Solteiro,Casa,46,24.64383561643836,1.0,False,20760.96
359,2015-01-01,12914,F,False,False,1,Assalariado,Superior incompleto,Casado,Com os pais,27,7.301369863013699,3.0,False,2500.21
360,2015-01-01,2187,F,False,True,1,Empresário,Secundário,União,Governamental,38,9.931506849315069,3.0,False,8329.15
361,2015-01-01,4067,F,False,True,0,Empresário,Secundário,Solteiro,Casa,36,1.0438356164383562,1.0,False,874.35
362,2015-01-01,6579,M,False,False,0,Empresário,Secundário,Casado,Casa,31,2.572602739726028,2.0,False,2620.54
363,2015-01-01,1767,M,True,True,0,Empresário,Superior completo,Casado,Casa,56,11.065753424657538,2.0,False,2571.21
364,2015-01-01,14430,F,True,True,0,Assalariado,Primário,Casado,Com os pais,32,0.7808219178082192,2.0,False,1225.86
365,2015-01-01,7026,F,False,True,0,Empresário,Secundário,Casado,Casa,53,4.7972602739726025,2.0,False,978.25
366,2015-01-01,10214,F,False,True,1,Empresário,Secundário,Casado,Casa,46,7.805479452054794,3.0,False,7504.36
367,2015-01-01,2969,F,False,True,0,Pensionista,Secundário,Separado,Casa,64,,1.0,False,2066.84
368,2015-01-01,11878,F,False,False,0,Empresário,Secundário,Casado,Casa,53,15.841095890410957,2.0,False,10399.15
369,2015-01-01,2222,M,True,False,0,Assalariado,Secundário,Casado,Casa,49,0.5917808219178082,2.0,False,2470.69
370,2015-01-01,13315,M,True,True,1,Assalariado,Superior completo,Casado,Casa,38,4.931506849315068,3.0,False,4066.45
371,2015-01-01,2192,F,False,False,0,Empresário,Secundário,Viúvo,Governamental,47,7.345205479452055,1.0,False,4542.48
372,2015-01-01,1628,M,True,False,1,Assalariado,Secundário,Casado,Casa,28,5.145205479452055,3.0,False,2986.55
373,2015-01-01,6764,M,True,True,3,Assalariado,Secundário,Casado,Casa,36,10.04931506849315,5.0,False,9349.4
374,2015-01-01,9501,F,True,False,0,Assalariado,Superior incompleto,Solteiro,Casa,31,8.432876712328767,1.0,False,721.68
375,2015-01-01,15672,F,True,True,4,Assalariado,Superior completo,Casado,Casa,37,5.408219178082192,6.0,False,3162.98
376,2015-01-01,10375,F,False,True,0,Pensionista,Secundário,Casado,Casa,64,,2.0,False,1492.34
377,2015-01-01,14826,F,False,False,0,Assalariado,Secundário,Casado,Casa,47,8.967123287671232,2.0,False,1703.33
378,2015-01-01,2875,F,False,True,0,Assalariado,Secundário,Casado,Casa,54,2.6410958904109587,2.0,False,2533.54
379,2015-01-01,13223,F,False,True,0,Assalariado,Secundário,Viúvo,Casa,54,33.282191780821925,1.0,False,6883.53
380,2015-01-01,10327,F,False,False,0,Empresário,Superior completo,Casado,Com os pais,54,4.216438356164384,2.0,False,1302.67
381,2015-01-01,1428,F,True,True,0,Assalariado,Superior completo,Viúvo,Casa,32,4.101369863013699,1.0,False,917.38
382,2015-01-01,2674,F,True,True,2,Servidor público,Superior completo,Casado,Casa,31,4.72876712328767,4.0,False,3039.96
383,2015-01-01,13508,F,False,False,1,Assalariado,Superior completo,Casado,Casa,44,5.5178082191780815,3.0,False,5691.19
384,2015-01-01,3191,M,True,False,0,Assalariado,Secundário,Solteiro,Casa,28,7.142465753424657,1.0,False,6505.81
385,2015-01-01,7692,M,True,True,0,Assalariado,Superior completo,Casado,Com os pais,30,4.0191780821917815,2.0,False,7177.99
386,2015-01-01,2960,M,True,True,2,Assalariado,Superior completo,Casado,Casa,36,2.7178082191780817,4.0,False,4085.73
387,2015-01-01,11328,F,False,False,0,Assalariado,Superior completo,Separado,Casa,64,27.367123287671234,1.0,False,11618.96
388,2015-01-01,3510,M,False,True,0,Pensionista,Secundário,Solteiro,Casa,57,,1.0,False,1342.03
389,2015-01-01,3116,F,False,False,0,Pensionista,Secundário,Solteiro,Casa,63,,1.0,False,3679.62
390,2015-01-01,3504,M,True,True,0,Empresário,Secundário,Solteiro,Casa,55,9.443835616438355,1.0,False,5304.32
391,2015-01-01,14342,F,False,True,0,Assalariado,Superior completo,Solteiro,Casa,36,13.54246575342466,1.0,False,3282.0
392,2015-01-01,2593,M,True,True,1,Assalariado,Secundário,Casado,Casa,26,4.063013698630137,3.0,False,1866.08
393,2015-01-01,12096,M,True,True,0,Assalariado,Superior completo,Casado,Casa,50,7.660273972602741,2.0,False,4100.21
394,2015-01-01,2230,M,True,False,0,Assalariado,Secundário,Casado,Casa,37,0.673972602739726,2.0,False,5665.55
395,2015-01-01,8516,F,False,True,1,Assalariado,Secundário,Casado,Casa,44,11.895890410958906,3.0,False,2092.37
396,2015-01-01,10694,F,False,True,0,Assalariado,Secundário,Casado,Casa,34,5.0986301369863005,2.0,False,741.35
397,2015-01-01,5926,F,False,False,0,Assalariado,Secundário,Solteiro,Casa,52,32.74246575342466,1.0,False,7771.51
398,2015-01-01,6794,M,True,True,0,Assalariado,Superior completo,Casado,Casa,46,3.6273972602739732,2.0,False,2130.63
399,2015-01-01,10898,F,True,False,0,Empresário,Secundário,União,Com os pais,38,6.435616438356163,2.0,False,1555.49
400,2015-01-01,15976,F,False,True,0,Assalariado,Secundário,Separado,Casa,44,4.882191780821918,1.0,False,2251.11
401,2015-01-01,11317,M,False,False,1,Assalariado,Secundário,Casado,Casa,30,0.26301369863013696,3.0,False,1358.25
402,2015-01-01,5153,F,False,True,0,Pensionista,Superior completo,Casado,Casa,58,,2.0,False,4962.13
403,2015-01-01,13116,F,False,True,0,Empresário,Secundário,União,Casa,45,10.01095890410959,2.0,False,3831.58
404,2015-01-01,14349,F,False,True,0,Assalariado,Secundário,Viúvo,Casa,47,6.6219178082191785,1.0,False,3031.95
